,place_id,place_name,lat,lng,place_address,category
5807,11672,창2동주민센터,37.6414342,127.0356821,서울특별시 도봉구 덕릉로59길 73-3,지역자치센터
5809,11673,창3동주민센터,37.638149799999994,127.0428824,서울특별시 도봉구 덕릉로62길   89,지역자치센터
5812,11674,창4동주민센터,37.65224,127.0515358,서울특별시 도봉구 노해로  390,지역자치센터
5815,11675,창5동우체국,37.6518436,127.042751,서울특별시 도봉구 노해로  309,우체국
5818,11676,창5동주민센터,37.6563572,127.0435745,서울특별시 도봉구 도봉로136나길 20,지역자치센터
5823,11677,창동파출소,37.652294399999995,127.05175259999999,서울특별시 도봉구 노해로 392,경찰서
5826,11678,창신1동 주민센터,37.5707176,127.01635719999999,서울특별시 종로구 지봉로 8-6,지역자치센터
5830,11679,창신2동 주민센터,37.57446450000001,127.0108899,서울특별시 종로구 창신길 62,지역자치센터
5834,11680,창신3동 주민센터,37.577957700000006,127.0147946,서울특별시 종로구 지봉로 87,지역자치센터
5838,11681,창전우체국,37.5469538,126.92762009999998,서울특별시 마포구 독막로20길  42,우체국
5841,11682,천연동주민센터,37.5711152,126.9590345,서울특별시 서대문구 성산로  694,지역자치센터
5845,11683,천호1동 주민센터,37.5464016,127.1343635,서울특별시 강동구 구천면로42길 5,지역자치센터
5847,11684,천호2 치안센터,37.546308,127.1238777,서울특별시 강동구 천중로 11-14,경찰서
5849,11687,천호3동 주민센터,37.5398252,127.12985990000001,서울특별시 강동구 진황도로23길 7,지역자치센터
5851,11688,천호지구대,37.54258660000001,127.1207747,서울특별시 강동구 구천면로 141,경찰서
5854,11689,청담동 지구대,37.520811200000004,127.05427140000002,서울특별시 강남구 학동로95길  19,경찰서
5857,11690,청량리동우체국,37.5812975,127.04516140000001,서울특별시 동대문구 홍릉로  10,우체국
5859,11691,청량리동주민센터,37.5862586,127.0472767,서울특별시 동대문구 왕산로43다길 5,지역자치센터
5862,11692,청량리역파출소,37.579288,127.04647209999999,서울특별시 동대문구 답십리로11길 30-22,경찰서
5864,11693,청룡동 주민센터,37.4791339,126.9416521,서울특별시 관악구 쑥고개로  44,지역자치센터
5868,11694,청룡동주민센터,37.478054799999995,126.94648810000001,서울특별시 관악구 청룡9길  12-39,지역자치센터
5872,11695,청림동주민센터,37.492832899999996,126.9593732,서울특별시 관악구 관악로 304,지역자치센터
5877,11696,청운파출소,37.584239200000006,126.9705896,서울특별시 종로구 자하문로 92-1,경찰서
5881,11697,청운효자동주민센터,37.5841019,126.97063119999999,서울특별시 종로구 자하문로 92,지역자치센터
5886,11699,청파동주민센터,37.545458399999994,126.96989599999999,서울특별시 용산구 청파로49길 6,지역자치센터
5890,11701,총신대우체국,37.4892845,126.9669811,서울특별시 동작구 사당로 143,우체국
5894,11702,충무파출소,37.5578865,126.96712420000001,서울특별시 중구 중림로 36,경찰서
5896,11703,충정로우체국,37.5658545,126.9659965,서울특별시 서대문구 통일로  127,우체국
5900,11704,충정로지구대,37.562289299999996,126.9638675,서울특별시 서대문구 충정로 35,경찰서
5903,11705,충현동주민센터,37.5648188,126.95473179999999,서울특별시 서대문구 북아현로22길 38,지역자치센터
5908,11707,태평로파출소,37.5608317,126.99155559999998,서울특별시 중구 퇴계로 178,경찰서
5910,11708,통의 우체국,37.5787952,126.9718487,서울특별시 종로구 자하문로 30,우체국
5913,11709,통의 파출소,37.57678320000001,126.97399509999998,서울특별시 종로구 효자로 9,경찰서
5915,11710,퇴계로5가 우체국,37.566210399999996,126.9951653,서울특별시 중구 을지로 154-2,우체국
5917,11712,풍납1동주민센터,37.5380843,127.12208319999999,서울특별시 송파구 천호대로152길 7,지역자치센터
5920,11713,풍납2동주민센터,37.5287654,127.11680619999998,서울특별시 송파구 토성로 64,지역자치센터
5923,11714,하계1동우체국,37.640449,127.0726744,서울특별시 노원구 노원로 259,우체국
5927,11715,하계1동주민센터,37.6405648,127.0725653,서울특별시 노원구 노원로 261,지역자치센터
5931,11716,하계1치안센터,37.63330560000001,127.0724845,서울특별시 노원구 공릉로 290,경찰서
5935,11717,하계2동주민센터,37.6320579,127.0679608,서울특별시 노원구 공릉로55길 88,지역자치센터
5938,11718,하계2치안센터,37.6319585,127.067558,서울특별시 노원구 공릉로55길 96,경찰서
5941,11719,하왕십리치안센터,37.563127,127.03188190000002,서울특별시 성동구 왕십리로 341,경찰서
5944,11720,한강로동주민센터,37.5281408,126.96922759999998,서울특별시 용산구 한강대로38길 26,지역자치센터
5947,11721,한강로파출소(용산파크타워142동 1층),37.524862,126.97041029999998,서울특별시 용산구 서빙고로 67,경찰서
5951,11723,한남동우체국,37.5336276,127.0035966,서울특별시 용산구 대사관로 49,우체국
5955,11724,한남동주민센터,37.534572,127.0005085,서울특별시 용산구 대사관로5길  1,지역자치센터
5959,11725,한양지구대,37.5603162,127.0418037,서울특별시 성동구 사근동길 5,경찰서
5961,11726,합정동주민센터,37.5494422,126.9057439,서울특별시 마포구 동교로8길  58,지역자치센터
5965,11728,행당1동주민센터,37.558518299999996,127.03616720000001,서울특별시 성동구 고산자로10길  18,지역자치센터
5969,11729,행당2동주민센터,37.558240399999995,127.02937879999999,서울특별시 성동구 행당로9길   9,지역자치센터
5972,11730,행당2동치안센터,37.5576053,127.02938190000002,서울특별시 성동구 행당로 95,경찰서
5976,11731,행운동우체국,37.4808381,126.9547273,서울특별시 관악구 남부순환로  1841,우체국
5980,11732,행운동치안센터,37.47846079999999,126.9615496,서울특별시 관악구 남부순환로239길 8,경찰서
5983,11733,혜화 우체국,37.5869186,127.0005764,서울특별시 종로구 혜화로 12,우체국
5986,11734,혜화경찰서,37.571876399999994,126.9989318,서울특별시 종로구 창경궁로 112-16,경찰서
5990,11737,홍은1동주민센터,37.5988782,126.94715149999999,서울특별시 서대문구 홍은중앙로 85,지역자치센터
5995,11738,홍은2동주민센터,37.5801209,126.9341659,서울특별시 서대문구 모래내로 334,지역자치센터
6000,11739,홍은지구대,37.5952753,126.9464187,서울특별시 서대문구 세검정로1길  112,경찰서
6003,11740,홍익우체국,37.5512063,126.9255395,서울특별시 마포구 와우산로 94,우체국
6004,11741,홍익지구대,37.5524405,126.9211142,서울특별시 마포구 잔다리로6길 35,경찰서
6005,11744,홍제1동주민센터,37.5877073,126.9448935,서울특별시 서대문구 통일로 435-1,지역자치센터
6008,11745,홍제2동주민센터,37.5861279,126.9493919,서울특별시 서대문구 통일로34길 27,지역자치센터
6012,11746,홍제3동주민센터,37.593782399999995,126.94971969999999,서울특별시 서대문구 세검정로4길 32,지역자치센터
6017,11747,화곡1동주민센터,37.5305291,126.84159620000001,서울특별시 강서구 곰달래로  79,지역자치센터
6022,11748,화곡2동주민센터,37.5318314,126.85450300000001,서울특별시 강서구 곰달래로37길  13,지역자치센터
6024,11749,화곡3동주민센터,37.542550899999995,126.8384269,서울특별시 강서구 강서로33가길 17,지역자치센터
6028,11750,화곡4동우체국,37.53242150000001,126.86253159999998,서울특별시 강서구 곰달래로  265,우체국
6032,11751,화곡4동주민자치센터,37.5346476,126.8609068,서울특별시 강서구 곰달래로57가길  26,지역자치센터
6036,11752,화곡6동주민센터,37.55179860000001,126.8500723,서울특별시 강서구 화곡로 312,지역자치센터
6040,11753,화곡8동주민센터,37.532705,126.84833190000002,서울특별시 강서구 곰달래로25길  45,지역자치센터
6044,11754,화곡우체국,37.543999,126.84566709999999,서울특별시 강서구 까치산로  55,우체국
6047,11755,화곡지구대,37.551634299999996,126.8500037,서울특별시 강서구 화곡로  310,경찰서
6050,11756,화곡파출소(까치산지구대),37.529326,126.8458262,서울특별시 강서구 강서로7길 35,경찰서
6053,11757,화랑대지구대,37.6225805,127.0746115,서울특별시 노원구 동일로 1034,경찰서
6057,11758,화양동우체국,37.547939299999996,127.0694256,서울특별시 광진구 광나루로 356,우체국
6060,11759,화양동주민센터,37.5464443,127.0713409,서울특별시 광진구 능동로17길 39,지역자치센터
6065,11761,황학동주민센터,37.5673446,127.02128119999999,서울특별시 중구 난계로11길 52,지역자치센터
6070,11762,회기동주민센터,37.5908083,127.0553132,서울특별시 동대문구 회기로25길 12-1,지역자치센터
6073,11763,회현동주민센터,37.5601679,126.9955835,서울특별시 중구 퇴계로36길 42,지역자치센터
6076,11764,효제치안센터,37.574285700000004,127.00362220000001,서울특별시 종로구 율곡로14길 43,경찰서
6080,11765,효창동주민센터,37.5424816,126.9618606,서울특별시 용산구 효창원로 161,지역자치센터
6084,11766,후암동우체국,37.55116029999999,126.97724290000001,서울특별시 용산구 후암로 58-1,우체국
6087,11767,후암동주민센터,37.5487088,126.97816499999999,서울특별시 용산구 후암로 32-6,지역자치센터
6091,11768,휘경1동주민센터,37.5929142,127.06574540000001,서울특별시 동대문구 외대역동로6길 3,지역자치센터
6092,11769,휘경2동 주민센터,37.5901432,127.0686169,서울특별시 동대문구 한천로 329,지역자치센터
6094,11770,휘경동우체국,37.5903475,127.0581663,서울특별시 동대문구 회기로 201,우체국
6096,11772,흑석1동파출소,37.51067000000001,126.9627855,서울특별시 동작구 현충로 56,경찰서
6099,11773,흑석2동치안센터,37.50599860000001,126.9688246,서울특별시 동작구 현충로 140-1,경찰서
6102,11774,흑석동우체국,37.508388000000004,126.9623929,서울특별시 동작구 서달로15길 13,우체국
6106,11775,흑석동주민센터,37.5058368,126.9665855,서울특별시 동작구 흑석한강로 11,지역자치센터
6111,11776,흥인동우체국,37.5627619,127.00164209999998,서울특별시 중구 퇴계로  270,우체국
6113,11777,W저축은행,37.49679610000001,127.0559334,서울특별시 강남구 도곡로 414,은행
6116,11779,국민은행건물,37.533747399999996,126.958801,서울특별시 용산구 원효로  138,은행
6119,11780,기업은행,37.4849906,126.89399750000001,서울특별시 구로구 디지털로31길 19,은행
6122,11783,신라호텔,37.5667039,126.99226909999999,서울특별시 중구 충무로 61,일반숙박시설
6124,11784,신한은행,37.5117027,127.11272,서울특별시 송파구 백제고분로 459,은행
6127,11786,신한은행동부이촌동지점,37.5184504,126.9794206,서울특별시 용산구 이촌로  293,은행
6130,11787,우리은행,37.57072210000001,126.961382,서울특별시 서대문구 통일로 195,은행
6131,11788,우리은행 연희동지점,37.5690151,126.9323088,서울특별시 서대문구 연희로  125,은행
6133,11790,우리은행수유동지점,37.6396253,127.0268783,서울특별시 강북구 도봉로  357,은행
6136,11791,우리은행을지로지점,37.5621563,126.976666,서울특별시 중구 세종대로 66,은행
6137,11792,중소기업은행,37.6112201,127.05704990000001,서울특별시 성북구 화랑로 251,은행
6140,11793,다인어린이집,37.550256299999994,127.13613559999999,서울특별시 강동구 구천면로53가길 1,학교
6143,11794,세정어린이집,37.56064110000001,127.15578190000001,서울특별시 강동구 동남로81길 16,학교
6146,11795,자이젠어린이집,37.5377559,127.1478793,서울특별시 강동구 천호대로199길 25,학교
6148,11796,이림어린이집,37.5316506,127.13487279999998,서울특별시 강동구 양재대로97길 44,학교
6150,11797,꽃햇살어린이집,37.5906265,126.90880609999999,서울특별시 은평구 증산로17길 39-11,학교
6154,11798,비비엘어학원,37.4903531,126.9873749,서울특별시 서초구 방배중앙로  126,교육원·직업훈련소·학원
6158,11800,(주)박정어학원,37.52437929999999,127.02799979999999,서울특별시 강남구 논현로 843,교육원·직업훈련소·학원
6163,11801,(주)시사 일본어 학원(대승빌딩),37.49912310000001,127.02879009999998,서울특별시 강남구 강남대로92길 17,교육원·직업훈련소·학원
6167,11802,(주)옥스비 학원(유빌딩),37.499501,127.02926409999998,서울특별시 강남구 테헤란로5길 11,교육원·직업훈련소·학원
6170,11803,(주)정상에이엘에스(서림상가빌딩),37.4986615,127.06808490000002,서울특별시 강남구 영동대로 221,교육원·직업훈련소·학원
6172,11804,21세기 연세학원,37.625614399999996,127.0260277,서울특별시 강북구 도봉로 189,교육원·직업훈련소·학원
6175,11805,CIS어학학원,37.6561565,127.03972749999998,서울특별시 도봉구 도봉로   578,교육원·직업훈련소·학원
6178,11806,E-Park에듀센터,37.60557160000001,127.0951254,서울특별시 중랑구 신내로  71,교육원·직업훈련소·학원
6183,11808,ECCplus학원,37.5933876,127.0160037,서울특별시 성북구 아리랑로 7,교육원·직업훈련소·학원
6187,11809,I(ai)어린이집,37.6624946,127.066267,서울특별시 노원구 한글비석로49길 40,학교
6189,11810,IBT아카데미,37.64724010000001,127.025373,서울특별시 도봉구 노해로 137,교육원·직업훈련소·학원
6190,11811,KAGE영재원,37.4656559,127.035698,서울특별시 서초구 매헌로8길 39,교육원·직업훈련소·학원
6193,11812,RID ENGLISH ACADEMY,37.4914737,127.03701969999999,서울특별시 강남구 도곡로 157,교육원·직업훈련소·학원
6198,11813,S . J 에반어학원,37.532014399999994,126.8480228,서울특별시 강서구 강서로12길  23-5,교육원·직업훈련소·학원
6203,11814,SEC어린이집,37.5427691,126.83304779999999,서울특별시 강서구 화곡로13길 66,학교
6207,11815,SLP강남영어학당(천보빌딩),37.4940307,127.08138740000001,서울특별시 강남구 개포로 626,교육원·직업훈련소·학원
6209,11816,SOT학원,37.4999321,127.0109503,서울특별시 서초구 서초중앙로31길 14-4,교육원·직업훈련소·학원
6211,11817,The크는 어린이집,37.49104570000001,126.9050067,서울특별시 영등포구 대림로8길 9-10,학교
6214,11818,YBM강남센터,37.4992217,127.02753999999999,서울특별시 강남구 강남대로 408,교육원·직업훈련소·학원
6219,11819,YBM어학원,37.569545899999994,126.988275,서울특별시 종로구 삼일대로20길 6,교육원·직업훈련소·학원
6224,11820,㈜메가스터디(풍림빌딩),37.521969299999995,127.0549938,서울특별시 강남구 영동대로137길 6,교육원·직업훈련소·학원
6229,11821,가곡초등학교,37.5557118,126.83609059999999,서울특별시 강서구 공항대로36길  74,학교
6233,11822,가나어린이집,37.4912955,126.9285001,서울특별시 관악구 당곡6길 16-3,학교
6236,11823,가나어린이집(프라다어린이집),37.533765,127.1273305,서울특별시 강동구 풍성로37길  40-19,학교
6238,11824,가동초등학교,37.4974777,127.1300538,서울특별시 송파구 중대로20길 47,학교
6242,11825,가락고등학교,37.501501399999995,127.1170791,서울특별시 송파구 송이로 42,학교
6246,11826,가락중학교,37.5021114,127.1190097,서울특별시 송파구 송이로 45,학교
6249,11827,가람어린이집,37.5360604,126.85657150000002,서울특별시 강서구 곰달래로53길 112,학교
6252,11828,가람유치원,37.4884643,126.9405906,서울특별시 관악구 국회단지9길  7,학교
6255,11829,가산중학교,37.468905299999996,126.89434479999998,서울특별시 금천구 시흥대로115길 48,학교
6260,11830,가양아이자람어린이집,37.5607506,126.86023700000001,서울특별시 강서구 허준로 202-22,학교
6262,11831,가온어린이집,37.6066338,126.920065,서울특별시 은평구 서오릉로9길 18,학교
6266,11832,가원어린이집,37.495587799999996,127.14369270000002,서울특별시 송파구 오금로57길 22,학교
6270,11833,가원중학교,37.4912356,127.12316940000001,서울특별시 송파구 중대로10길 40-18,학교
6275,11834,가인초,37.6597345,127.04296470000001,서울특별시 도봉구 도봉로136다길 4,학교
6280,11835,가주초등학교,37.4967037,127.1292345,서울특별시 송파구 오금로40길 37,학교
6284,11836,갈산초등학교,37.511951700000004,126.86982450000001,서울특별시 양천구 목동로 31,학교
6288,11837,갈현초등학교,37.619369899999995,126.9164135,서울특별시 은평구 연서로29길 31,학교
6292,11838,감리교신학대학,37.566774,126.9653744,서울특별시 서대문구 통일로 139,학교
6297,11839,강남 S캠퍼스 강의실(한국벤쳐타워),37.494712,127.03008429999998,서울특별시 강남구 강남대로78길 8,교육원·직업훈련소·학원
6302,11840,강남 종로학원,37.50380670000001,127.06146979999998,서울특별시 강남구 역삼로 534,교육원·직업훈련소·학원
6307,11841,강남구청직장어린이집(증축),37.487961999999996,127.073656,서울특별시 강남구 영동대로3길 9,학교
6312,11842,강남비타에듀학원(경일빌딩),37.499832899999994,127.06734159999999,서울특별시 강남구 영동대로 231,교육원·직업훈련소·학원
6317,11843,강남중학교,37.502770700000006,126.9224879,서울특별시 동작구 대방동15길 29,학교
6321,11844,강남초등학교,37.5062787,126.95271029999999,서울특별시 동작구 강남초등길 15,학교
6326,11845,강동유정유치원,37.5482451,127.17312859999998,서울특별시 강동구 상일로14길 41,학교
6330,11846,강동초등학교,37.5462916,127.1301425,서울특별시 강동구 상암로14길 77,학교
6335,11847,강북대성학원,37.57472050000001,127.01968490000002,서울특별시 종로구 종로65길 7,교육원·직업훈련소·학원
6336,11848,강북메가스터디,37.6542659,127.05902809999999,서울특별시 노원구 노해로 459,교육원·직업훈련소·학원
6341,11849,강북세일학원,37.6032716,127.0268088,서울특별시 성북구 정릉로48길 13,교육원·직업훈련소·학원
6344,11850,강북은하수어린이집,37.6499686,127.02473379999999,서울특별시 도봉구 노해로41길 49,학교
6346,11851,강북중앙학원,37.5880357,127.02904070000001,서울특별시 성북구 개운사길 35,교육원·직업훈련소·학원
6351,11852,강북중학교,37.6451611,127.026202,서울특별시 강북구 한천로150길 67,학교
6355,11853,강서고등학교,37.5367773,126.86632949999999,서울특별시 양천구 목동중앙남로 27,학교
6357,11854,강서공고,37.575748600000004,126.81577379999999,서울특별시 강서구 방화대로47길 9,학교
6361,11855,강서구청어린이집,37.5489186,126.8515247,서울특별시 강서구 까치산로22길 10,학교
6364,11856,강서어린이집,37.5489663,126.85093090000001,서울특별시 강서구 까치산로  128,학교
6366,11857,강서유치원,37.5481739,126.8503382,서울특별시 강서구 까치산로18길 7-19,학교
6370,11858,강서초등학교,37.5224553,126.84096100000001,서울특별시 양천구 오목로 31,학교
6373,11859,강신중학교,37.5152146,126.83863649999999,서울특별시 양천구 남부순환로 604,학교
6376,11860,강신초등학교,37.543019,126.82927409999999,서울특별시 양천구 월정로 280,학교
6380,11861,강월초등학교,37.51641420000001,126.83394840000001,서울특별시 양천구 신월로 97,학교
6383,11862,강현중학교,37.5033763,126.93099029999999,서울특별시 동작구 상도로13라길 22,학교
6387,11863,개구리어린이집,37.5336392,126.848717,서울특별시 강서구 강서로18길 44-17,학교
6389,11864,개나리동산유치원,37.5381287,127.04834550000001,서울특별시 성동구 둘레5길  14-1,학교
6392,11865,개명초등학교,37.482769299999994,126.8502362,서울특별시 구로구 개봉로1다길 16-9,학교
6395,11866,개봉중학교,37.5028673,126.84218440000001,서울특별시 구로구 고척로21나길 68,학교
6397,11867,개봉초등학교,37.489727200000004,126.8583074,서울특별시 구로구 개봉로16길 30-11,학교
6401,11868,개신대학원대학교,37.629560299999994,127.024533,서울특별시 강북구 도봉로 235,학교
6404,11869,개웅중학교,37.4874937,126.85107350000001,서울특별시 구로구 개봉로11길 81,학교
6407,11870,개웅초등학교,37.4885768,126.8499736,서울특별시 구로구 개봉로11길 98,학교
6410,11871,개원중학교,37.4916554,127.07111450000001,서울특별시 강남구 영동대로 101,학교
6414,11872,개포 고등학교,37.4850556,127.05929509999999,서울특별시 강남구 개포로 402,학교
6419,11873,개포 어린이집,37.510436,127.05128459999999,서울특별시 강남구 봉은사로68길 27,학교
6423,11874,개화초등학교,37.573966999999996,126.80460120000001,서울특별시 강서구 양천로 11,학교
6426,11875,거여초등학교,37.5045563,127.1412317,서울특별시 송파구 마천로25길 18,학교
6430,11876,거원중학교,37.48786320000001,127.1466553,서울특별시 송파구 양산로2길  30,학교
6435,11879,건영유치원,37.4848848,126.91495230000001,서울특별시 관악구 조원로 114,학교
6439,11880,건원초등학교,37.487637799999995,127.14479479999999,서울특별시 송파구 양산로2길 26,학교
6444,11881,경기 여자고등학교,37.4867643,127.0657027,서울특별시 강남구 삼성로 29,학교
6448,11882,경기고등학교,37.51655170000001,127.0561903,서울특별시 강남구 영동대로 643,학교
6452,11883,경기기계공업고등학교,37.631931200000004,127.0748211,서울특별시 노원구 공릉로 264,학교
6455,11884,경기대학교 실습실,37.5630687,126.9627311,서울특별시 서대문구 충정로7길 29-10,학교
6458,11885,경기대학교(학생회관),37.5649767,126.9623605,서울특별시 서대문구 경기대로9길 24,학교
6462,11886,경기상업고등학교,37.58877920000001,126.9698126,서울특별시 종로구 자하문로 136,학교
6465,11887,경동고등학교본관,37.58638870000001,127.01491999999999,서울특별시 성북구 보문로29길  49,학교
6470,11888,경동유치원,37.5541339,127.0259342,서울특별시 성동구 금호로 100,학교
6472,11889,경동초등학교,37.54333670000001,127.0503405,서울특별시 성동구 성수일로 34,학교
6477,11890,경문고등학교,37.4923894,126.98158079999999,서울특별시 동작구 동작대로 171,학교
6481,11891,경복고등학교,37.5876964,126.97170039999999,서울특별시 종로구 자하문로28가길 9,학교
6485,11892,경복여고,37.5585259,126.8508281,서울특별시 강서구 화곡로63길  40,학교
6490,11893,경서중학교,37.56157329999999,126.85819280000001,서울특별시 강서구 양천로59길  31,학교
6493,11894,경수중학교,37.539581899999995,127.05821440000001,서울특별시 성동구 뚝섬로13길 14,학교
6498,11895,경수초등학교,37.5403568,127.05832690000001,서울특별시 성동구 뚝섬로13길    22,학교
6503,11896,경신고등학교,37.5922081,127.00012350000002,서울특별시 종로구 혜화로 74,학교
6507,11898,경인고등학교,37.4967754,126.8656896,서울특별시 구로구 경인로46길 31,학교
6511,11899,경인중학교,37.498208899999995,126.85467290000001,서울특별시 구로구 경인로 301,학교
6515,11900,경인초등학교,37.5330714,126.8864688,서울특별시 양천구 안양천로 1009,학교
6519,11901,경일경영정보고등학교,37.4500499,126.90033999999999,서울특별시 금천구 시흥대로47길 28-5,학교
6522,11902,경일고등학교,37.543915999999996,127.0474705,서울특별시 성동구 성수일로 27,학교
6527,11903,경일어린이집,37.666467499999996,127.0349344,서울특별시 도봉구 도당로13길 34-5,학교
6530,11905,경일초등학교,37.5406565,127.04721550000001,서울특별시 성동구 뚝섬로  332,학교
6534,11906,계남초등학교,37.5103833,126.860025,서울특별시 양천구 목동동로2길  54,학교
6537,11907,계상유치원,37.5124779,126.8398263,서울특별시 양천구 남부순환로86길 22,학교
6540,11908,계상초등학교,37.6628975,127.0681263,서울특별시 노원구 한글비석로41가길 24,학교
6544,11909,계성초등학교,37.5047439,126.99697140000002,서울특별시 서초구 신반포로19길 23,학교
6549,11910,고덕중학교,37.5600667,127.160775,서울특별시 강동구 동남로82길 94,학교
6554,11911,고려사대부속고등학교,37.609814,127.0014304,서울특별시 성북구 정릉로  161,학교
6557,11913,고명정보산업고등학교,37.5974571,127.019954,서울특별시 성북구 북악산로  870,학교
6560,11915,고산초등학교,37.4992235,126.86524140000002,서울특별시 구로구 중앙로 6,학교
6564,11916,고우빌딩 (이씨씨 강동어학학원),37.554157000000004,127.15454890000001,서울특별시 강동구 동남로75길  27,교육원·직업훈련소·학원
6566,11917,고원초등학교,37.4975036,126.8657277,서울특별시 구로구 경인로46길 13,학교
6571,11918,고은뜰어린이집,37.6665805,127.0379544,서울특별시 도봉구 도당로17길 3,학교
6573,11919,고은어린이집,37.489451,126.9126311,서울특별시 동작구 신대방2길 42-10,학교
6576,11920,고척고등학교,37.508658399999995,126.8507748,서울특별시 구로구 중앙로15길 162,학교
6580,11921,고척중학교,37.500325399999994,126.86215959999998,서울특별시 구로구 중앙로3길 20,학교
6582,11922,고척초등학교,37.50070770000001,126.85700609999999,서울특별시 구로구 경서로 31,학교
6587,11923,공간어린이집,37.4648607,126.9015499,서울특별시 금천구 독산로67길 19,학교
6589,11925,공달보습학원,37.510776899999996,127.126406,서울특별시 송파구 양재대로71길 4-12,교육원·직업훈련소·학원
6593,11926,공덕초등학교,37.5459333,126.953575,서울특별시 마포구 만리재옛길 13,학교
6598,11927,공릉중학교,37.6223603,127.08365459999999,서울특별시 노원구 노원로1길 42,학교
6603,11928,공연초등학교,37.6279136,127.0756852,서울특별시 노원구 동일로192나길 16-15,학교
6608,11929,공진중학교,37.5667977,126.8509886,서울특별시 강서구 양천로55길 56,학교
6612,11930,공항우리어린이집,37.56310379999999,126.8137986,서울특별시 강서구 공항대로7길 49,학교
6614,11931,공항중학교,37.5629055,126.8154269,서울특별시 강서구 방화대로  241,학교
6618,11932,관악고,37.521767,126.882925,서울특별시 영등포구 영등포로6길 26,학교
6621,11933,관악예삐어린이집,37.4787927,126.92986270000002,서울특별시 관악구 문성로 238,학교
6624,11934,관악중학교,37.480676,126.9618498,서울특별시 관악구 남부순환로237길 60,학교
6629,11935,관악초등학교,37.480668,126.942925,서울특별시 관악구 청룡4길 49,학교
6634,11936,관인A.B.C어린이집,37.5653144,127.0320186,서울특별시 성동구 왕십리로28길 20,학교
6637,11937,관인예화어린이집,37.45565379999999,126.9043325,서울특별시 금천구 독산로25길 28,학교
6640,11938,광문고등학교,37.5603899,127.1578933,서울특별시 강동구 동남로 968,학교
6644,11939,광성중고등학교,37.5487993,126.9366973,서울특별시 마포구 신수로8길 20,학교
6649,11940,광성해맑음학교,37.4999706,126.9265254,서울특별시 동작구 상도로 51,학교
6652,11941,"광신중,고,상업고등학교",37.4646565,126.9257169,서울특별시 관악구 광신길  141,학교
6655,11942,광영고등학교,37.537556200000004,126.82326880000001,서울특별시 양천구 남부순환로30길 17,학교
6657,11945,광운중학교,37.6207657,127.056284,서울특별시 노원구 광운로1길 24,학교
6660,11946,광운초등학교,37.6190534,127.0551517,서울특별시 성북구 한천로 693,학교
6663,11947,광진어린이집,37.537197,127.0786517,서울특별시 광진구 아차산로40길 9,학교
6667,11948,광진정보도서관,37.5510565,127.110584,서울특별시 광진구 아차산로78길 90 (광장동),도서관
6671,11949,광진초등학교,37.547551,127.09134099999999,서울특별시 광진구 자양로40길 41,학교
6675,11950,광진티움아이어린이집,37.53557670000001,127.0913125,서울특별시 광진구 구의강변로3길 7-6,학교
6678,11951,광희중학교,37.5511833,127.033875,서울특별시 성동구 독서당로62길 46,학교
6683,11952,괴아어린이집,37.50840820000001,126.95782220000001,서울특별시 동작구 흑석로9길 48,학교
6687,11953,교남학교,37.5480187,126.8523092,서울특별시 강서구 까치산로22길 38,학교
6691,11954,교동초등학교,37.5748357,126.98815630000001,서울특별시 종로구 삼일대로 446,학교
6696,11955,교육연구및복지시설(어린이집),37.6665756,127.06948200000001,서울특별시 노원구 한글비석로46길 69,학교
6698,11956,교육연구시설(고은정어학원),37.6648018,127.05813390000002,서울특별시 노원구 동일로 1528,교육원·직업훈련소·학원
6699,11957,교육연구시설(상지학원),37.6253014,127.08002350000001,서울특별시 노원구 공릉로 172,교육원·직업훈련소·학원
6701,11958,교육연구시설(청담어학원),37.4931978,127.125251,서울특별시 송파구 송이로 157,교육원·직업훈련소·학원
6704,11959,교육연구시설(파랑새미술학원),37.67426320000001,127.05279740000002,서울특별시 노원구 동일로237다길 16,교육원·직업훈련소·학원
6706,11960,교육연구시설(포인트학원),37.6735806,127.05235970000001,서울특별시 노원구 동일로237길 52,교육원·직업훈련소·학원
6709,11961,교육촌어린이집,37.6227146,127.0528145,서울특별시 노원구 월계로44길 61,학교
6713,11962,구강사어린이집,37.544854799999996,127.12884299999999,서울특별시 강동구 천중로 64,학교
6716,11963,구로고등학교,37.49876079999999,126.8900247,서울특별시 구로구 가마산로27길 45,학교
6719,11964,구로남초등학교,37.489935700000004,126.8883152,서울특별시 구로구 구로동로26길 76,학교
6722,11965,구로생명숲어린이집,37.4817665,126.837903,서울특별시 구로구 천왕로1길 5,학교
6726,11966,구로여자정보산업고등학교,37.5002434,126.82819860000001,서울특별시 구로구 오리로21길 2,학교
6731,11967,구로중학교,37.494743400000004,126.89034450000001,서울특별시 구로구 구로중앙로 48,학교
6735,11968,구로초등학교,37.4965404,126.8854764,서울특별시 구로구 구로중앙로27나길 21,학교
6739,11969,구립 둔촌어린이집,37.5305782,127.1430652,서울특별시 강동구 명일로 129,학교
6742,11970,구립 성내일어린이집,37.5305515,127.1269105,서울특별시 강동구 풍성로42길  20,학교
6745,11971,구립 후암어린이집,37.5476896,126.9758662,서울특별시 용산구 두텁바위로1길 86,학교
6747,11972,구립금화어린이집,37.5681653,126.9610639,서울특별시 서대문구 독립문로10길 15,학교
