,place_id,place_name,lat,lng,place_address,category
222,10021,GS타워 소극장,37.5015494,127.03731770000002,서울특별시 강남구 역삼1동 679-1 GS타워 25층,영화관/공연장
223,10022,JW 메리어트호텔 그랜드볼룸,37.5043222,127.0035383,서울특별시 서초구 반포동 19-3 메리어트호텔,영화관/공연장
224,10023,LG아트센터,37.5019921,127.03735220000002,서울특별시 강남구 논현로  508,영화관/공연장
225,10024,LIG아트홀,37.49920529999999,127.0302669,서울특별시 강남구 테헤란로  117,영화관/공연장
226,10030,건국대학교 국제회의장,37.5438883,127.0759546,서울특별시 광진구 능동로 120 (화양동),영화관/공연장
227,10037,국립극장,37.5529157,127.0000668,서울특별시 중구 장충동2가 14-67번지,영화관/공연장
228,10038,국립중앙박물관 극장 용,37.5202471,126.9824662,서울특별시 용산구 용산동 6가 168-6번지,영화관/공연장
229,10039,그랜드 앰배서더 서울 그랜드 볼룸,37.5601325,127.00231,서울특별시 중구 장충동 2가 186-54,영화관/공연장
230,10040,그랜드하얏트서울 그랜드볼룸,37.53955,126.9977202,서울특별시 용산구 한남동 747-7,영화관/공연장
231,10041,그랜드힐튼호텔 컨벤션홀,37.5885865,126.934996,서울특별시 서대문구 연희로 353,영화관/공연장
232,10042,금호아트홀,37.58347070000001,126.99985490000002,서울특별시 종로구 대명길 28,영화관/공연장
233,10044,나루아트센터,37.5374246,127.070453,서울특별시 광진구 능동로 76 (자양동),영화관/공연장
234,10046,난타전용관(명동),37.5634602,126.98375190000002,서울특별시 중구 명동 2가 50-14 유네스코빌딩 3층,영화관/공연장
235,10047,난타전용관(홍대),37.553188,126.9211802,"서울특별시 마포구 양화로16길 29 옐로우다이아몬드 지하 2,3층",영화관/공연장
236,10048,남산예술센터,37.5587774,126.98824840000002,서울특별시 중구 소파로 138 (예장동 8-19),영화관/공연장
237,10050,대학로 SH 아트홀,37.57992279999999,127.0034942,서울특별시 종로구 동숭동 1-131,영화관/공연장
238,10060,대학로 웃찾사 전용관(구.Boom Box),37.5815943,127.0028104,서울특별시 종로구 동숭동 1-113번지 지하 1층,영화관/공연장
239,10061,대학로예술극장,37.5820725,127.0031764,서울특별시 종로구 대학로10길 17,영화관/공연장
240,10062,대한극장,37.5598785,126.9671041,서울특별시 중구 청파로 463,영화관/공연장
241,10064,동숭아트센터,37.5837122,127.0037278,서울특별시 종로구 동숭길 122,영화관/공연장
242,10065,동영아트홀 (구 계몽아트홀),37.4978004,127.0441092,서울특별시 강남구 역삼동 772,영화관/공연장
243,10066,디마떼오홀,37.5801365,127.0039895,서울특별시 종로구 동숭동 1-141,영화관/공연장
244,10068,라트어린이극장,37.4842634,127.0421783,서울특별시 강남구 도곡동 514-1,영화관/공연장
245,10069,레진코믹스 브이홀,37.55441500000001,126.9219661,서울특별시 마포구 홍익로 25 서교호텔별관 지하,영화관/공연장
246,10071,롯데몰 김포공항점,37.5713694,126.80296,서울특별시 강서구 하늘길  38,영화관/공연장
247,10072,롯데백화점 노원점,37.6550434,127.06109709999998,서울특별시 노원구 동일로 1414,영화관/공연장
248,10073,롯데시네마 강동,37.5366479,127.1253571,서울특별시 강동구 천호옛길 85,영화관/공연장
249,10074,롯데시네마 강동관,37.536655,127.125348,서울특별시 강동구 성내동 44-1,영화관/공연장
250,10075,롯데시네마 건대입구관,37.5375105,127.0725939,서울특별시 광진구 아차산로 262 (자양동),영화관/공연장
251,10076,롯데시네마 누리꿈(상암),37.57917910000001,126.8903547,서울특별시 마포구 월드컵북로 396 누리꿈스퀘어빌딩 디지털파빌리온 4층,영화관/공연장
252,10078,롯데시네마 브로드웨이,37.5163809,127.021971,서울특별시 강남구 도산대로8길 8,영화관/공연장
253,10079,롯데시네마 씨티(강남),37.5003768,127.0269314,서울특별시 강남구 역삼동 816,영화관/공연장
254,10082,롯데시네마 피카디리관,37.5710437,126.9912115,서울특별시 종로구 돈의동 137,영화관/공연장
255,10083,롯데시네마 합정,37.5489328,126.9136744,서울특별시 마포구 양화로 45,영화관/공연장
256,10084,롯데시네마 홍대입구,37.5572394,126.9249811,서울특별시 마포구 양화로  176,영화관/공연장
257,10086,롯데시네마 황학,37.5710291,127.0212194,서울특별시 중구 황학동 2545 롯데캐슬 베네치아 1층 1222~4호,영화관/공연장
258,10088,루나틱전용관,37.5801263,127.0042551,서울특별시 종로구 동숭동 1-150 지하1층,영화관/공연장
259,10089,르네상스 서울호텔,37.5032294,127.04149840000002,서울특별시 강남구 역삼동 676번지 3층,영화관/공연장
260,10091,리츠칼튼 서울호텔 그랜드볼룸,37.50486710000001,127.0268226,"서울특별시 강남구 역삼동 602, The Ritz-Carlton, Seoul",영화관/공연장
261,10092,마포아트센터,37.5499041,126.9455277,서울특별시 마포구 대흥로20길   28,영화관/공연장
262,10093,메가박스 강남,37.4979429,127.0265303,서울특별시 서초구 서초동 1317-20 아라타워 8층 씨너스 강남,영화관/공연장
263,10094,메가박스 동대문,37.5658032,127.0074043,서울특별시 중구 을지로6가 21,영화관/공연장
264,10095,메가박스 목동,37.5291398,126.8760174,서울특별시 양천구 목동동로 309,영화관/공연장
265,10096,메가박스 상봉,37.5930863,127.0747635,서울특별시 중랑구 망우로30길 3,영화관/공연장
266,10098,메가박스 수유,37.6424093,127.0298017,서울특별시 강북구 도봉로 399,영화관/공연장
