,place_id,place_name,lat,lng,place_address,category,facility_id,facility_available_name,facility_is_available
14450,20020,123전자타운(2동),37.49062639683584,126.82598141709923,서울특별시 구로구 경인로  33-7,교육원·직업훈련소·학원,200132,장애인 전용 주차구역,
14458,20021,123전자타운(3동),37.49807381209398,126.86267657272226,서울특별시 구로구 중앙로1길 36,수퍼마켓·일용품 등의 도매·소매시장,200141,장애인 전용 주차구역,
14461,20022,153플레이스,37.448882813996505,126.9032295598329,서울특별시 금천구 시흥대로 164,교육원·직업훈련소·학원,200150,장애인 전용 주차구역,
14465,20023,1st 퍼스트 에비뉴 타워,37.517767732211034,127.02465485676844,서울특별시 강남구 도산대로  144,종합병원,200158,장애인 전용 주차구역,
14473,20025,2001아울렛천호점,37.5415909323773,127.12553578491348,서울특별시 강동구 구천면로 189,수퍼마켓·일용품 등의 도매·소매시장,200176,장애인 전용 주차구역,
14480,20030,2층산후조리원,37.65477194880992,127.04047930965488,서울특별시 도봉구 해등로  125,종합병원,200220,장애인 전용 주차구역,
14490,20032,2층에오렌지룸(일반음식점),37.55269245652335,126.92184536159417,서울특별시 마포구 어울마당로  86,일반음식점,200228,장애인 전용 주차구역,
14493,20033,"3,4,5,6층학원",37.6680283466912,127.0470649989263,서울특별시 도봉구 마들로650 (방학동),교육원·직업훈련소·학원,200237,장애인 전용 주차구역,
14502,20034,4층의원,37.66310040615856,127.04110944975069,서울특별시 도봉구 방학로102 (방학동),종합병원,200246,장애인 전용 주차구역,
14506,20036,5번가빌딩,37.56770614087575,126.84203395903877,서울특별시 강서구 양천로 358,일반음식점,200260,장애인 전용 주차구역,
14508,20043,ABC마트 빌딩,37.50096535901561,127.02667139942554,서울특별시 강남구 강남대로 434,일반음식점,200310,장애인 전용 주차구역,
14514,20044,ACE에비뉴빌딩(ACE침대 서울지점),37.5201737570732,127.03085010278649,서울특별시 강남구 도산대로 218,전시장,200319,장애인 전용 주차구역,
14517,20048,AE엔터테인먼트,37.51540776827161,127.02122902282288,서울특별시 강남구 도산대로4길 16,일반음식점,200342,장애인 전용 주차구역,
14521,20049,AIFA빌딩,37.49345568764088,127.02114139054106,서울특별시 서초구 서초대로64길  -46,교육원·직업훈련소·학원,200350,장애인 전용 주차구역,
14530,20051,ANG클리닉,37.52508989621734,127.04170783986784,서울특별시 강남구 도산대로57길 22,종합병원,200365,장애인 전용 주차구역,
14531,20053,ARTPILATES(JW빌딩),37.52525621235386,127.0401739204713,서울특별시 강남구 선릉로  822,일반음식점,200377,장애인 전용 주차구역,
14539,20054,AURA-J,37.502892390332825,127.05941957632778,서울특별시 강남구 삼성로 354-5,교육원·직업훈련소·학원,200384,장애인 전용 주차구역,
14540,20055,AiRS빌딩,37.56836848175029,126.93131907675892,서울특별시 서대문구 연희맛로  42,일반음식점,200389,장애인 전용 주차구역,
14546,20057,B&J빌딩 ,37.55677473477185,126.92581581620566,서울특별시 마포구 양화로18안길 22,일반음식점,200400,장애인 전용 주차구역,
14551,20062,BK동양 성형외과 빌딩,37.51836970987189,127.02413471508152,서울특별시 강남구 도산대로  146,종합병원,200429,장애인 전용 주차구역,
14556,20066,BR엘리텔B동,37.54863241296082,126.91386481787089,서울특별시 마포구 독막로1길 15,일반음식점,200463,장애인 전용 주차구역,
14561,20067,BUTAYA(포도빌딩),37.52386374582125,127.03277475781609,서울특별시 강남구 언주로  825,종합병원,200469,장애인 전용 주차구역,
14572,20073,CGV,37.5284437241851,127.12535988866115,서울특별시 강동구 성내로 48,영화관/공연장,200522,장애인 전용 주차구역,
14578,20074,CGV구로14,37.50115888382457,126.88277403171672,서울특별시 구로구 구로중앙로 152,영화관/공연장,200542,장애인 전용 주차구역,
14595,20075,CGV상암14,37.5635262478331,126.89843632998341,서울특별시 마포구 월드컵로 244,영화관/공연장,200560,장애인 전용 주차구역,
14617,20077,CH빌딩(유기농 전문매장),37.49996205790485,127.05993746615366,서울특별시 강남구 삼성로  315,종합병원,200590,장애인 전용 주차구역,
14625,20082,CS PLAZA,37.54042013582523,127.09397386009873,서울특별시 광진구 아차산로 471,교육원·직업훈련소·학원,200624,장애인 전용 주차구역,
14640,20092,Ditto HOTEL,37.55829388925655,126.94204851146051,서울특별시 서대문구 연세로2마길  24,일반숙박시설,200683,장애인 전용 주차구역,
14648,20098,E.S빌딩,37.55045647018119,126.83601374301813,서울특별시 강서구 강서로  277,교육원·직업훈련소·학원,200727,장애인 전용 주차구역,
14653,20099,EBM 통합의학,37.474683916185064,127.05112639279658,서울특별시 강남구 논현로8길 28,종합병원,200740,장애인 전용 주차구역,
14659,20102,EMPRESS 빌딩,37.52478988210779,127.04413311621524,서울특별시 강남구 도산대로67길 13-3,일반음식점,200763,장애인 전용 주차구역,
14663,20104,ERROR 29,37.558874980096725,126.9366833992626,서울특별시 서대문구 연세로  37,일반음식점,200774,장애인 전용 주차구역,
14671,20106,ESPRIT빌딩,37.55880477558276,126.94028253241964,서울특별시 서대문구 명물길 74,교육원·직업훈련소·학원,200789,장애인 전용 주차구역,
14673,20107,ES빌딩,37.52209162348344,127.04095503442792,서울특별시 강남구 선릉로146길 15,일반음식점,200794,장애인 전용 주차구역,
14679,20108,EXR타워,37.47216130115661,126.997115023573,서울특별시 서초구 남부순환로  2245,교육원·직업훈련소·학원,200802,장애인 전용 주차구역,
14684,20109,Em프라자,37.50050677620407,127.05118923040095,서울특별시 강남구 선릉로 344,교육원·직업훈련소·학원,200811,장애인 전용 주차구역,
14690,20112,FINE TOWER,37.496034486126725,127.0290715422114,서울특별시 강남구 강남대로  372,종합병원,200835,장애인 전용 주차구역,
14701,20116,G-five CENTRAL,37.495409823872926,127.01640151468357,서울특별시 서초구 서초중앙로24길  27,교육원·직업훈련소·학원,200873,장애인 전용 주차구역,
14708,20117,GASTRO PUB,37.492848163426736,126.9911029570888,서울특별시 서초구 동광로  78,일반음식점,200878,장애인 전용 주차구역,
14710,20118,GDA,37.541599974593055,127.13371445189487,서울특별시 강동구 성안로 ,교육원·직업훈련소·학원,200885,장애인 전용 주차구역,
14718,20119,GKI스쿨,37.529029851189186,127.11607940799976,서울특별시 송파구 토성로 58,교육원·직업훈련소·학원,200893,장애인 전용 주차구역,
14721,20120,GL빌딩,37.51125356402224,127.12444437795229,서울특별시 송파구 위례성대로16길 ,교육원·직업훈련소·학원,200902,장애인 전용 주차구역,
